hour_utc,runs__branch_protection_rule,runs__check_run,runs__check_suite,runs__create,runs__delete,runs__deployment,runs__deployment_status,runs__discussion,runs__discussion_comment,runs__dynamic,runs__fork,runs__gollum,runs__issue_comment,runs__issues,runs__label,runs__merge_group,runs__milestone,runs__page_build,runs__project_card,runs__pull_request,runs__pull_request_review,runs__pull_request_review_comment,runs__pull_request_target,runs__push,runs__release,runs__repository_dispatch,runs__schedule,runs__status,runs__watch,runs__workflow_dispatch,runs__workflow_run,runs__other,runs__total
2023-08-31T02:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,7,0,0,2,25,2,0,7,0,0,3,0,0,52
2023-08-31T03:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,35,0,0,1,0,0,8,1,0,57
2023-08-31T04:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,4,0,0,1,12,1,0,1,0,0,2,0,0,26
2023-08-31T05:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,18,0,0,1,0,0,2,0,0,34
2023-08-31T06:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,4,29,5,0,2,0,0,5,0,0,64
2023-08-31T07:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,1,2,0,0,0,0,0,8,0,0,3,37,3,0,4,0,0,17,0,0,82
2023-08-31T08:00:00Z,0,0,0,1,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,26,0,0,4,42,5,0,3,0,0,7,0,0,105
2023-08-31T09:00:00Z,0,0,0,1,0,0,0,0,0,9,0,0,0,2,0,1,0,0,0,16,0,0,3,55,6,0,1,0,0,4,2,0,100
2023-08-31T10:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,9,0,0,1,29,9,0,2,0,0,8,2,0,65
2023-08-31T11:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,15,0,0,1,39,7,0,4,0,0,5,3,0,80
2023-08-31T12:00:00Z,0,0,0,1,0,0,0,0,0,12,0,0,2,2,0,0,0,0,0,33,0,0,3,43,6,0,2,0,0,14,0,0,118
2023-08-31T13:00:00Z,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,26,0,0,4,42,3,0,2,0,0,9,4,0,103
2023-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,3,2,0,0,0,0,0,21,0,0,1,52,8,0,2,0,0,13,0,0,111
2023-08-31T15:00:00Z,0,0,0,0,0,0,0,0,0,34,0,0,1,3,0,1,0,0,0,29,0,0,7,65,9,0,3,0,0,10,2,0,164
2023-08-31T16:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,25,0,0,1,41,7,0,5,0,0,10,0,0,97
2023-08-31T17:00:00Z,0,0,0,0,0,0,1,0,0,18,1,0,0,7,0,1,0,0,0,18,0,0,6,33,8,0,2,0,0,4,0,0,99
2023-08-31T18:00:00Z,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,2,36,6,0,8,0,0,9,2,0,91
2023-08-31T19:00:00Z,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,20,0,0,4,35,4,0,6,0,0,7,0,0,83
2023-08-31T20:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,36,0,0,1,35,7,0,7,0,0,9,1,0,102
2023-08-31T21:00:00Z,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,21,0,0,1,38,3,0,5,0,0,7,2,0,85
2023-08-31T22:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,25,0,0,4,29,2,0,7,0,0,5,2,0,82
2023-08-31T23:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,19,0,0,0,12,1,0,4,0,0,4,0,0,46
2023-09-01T00:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,18,0,0,1,52,9,1,209,0,0,2,2,0,298
2023-09-01T01:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,24,4,0,1,42,3,0,81,0,0,2,4,0,167
2023-09-01T02:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,23,2,0,26,0,0,8,0,0,74
2023-09-01T03:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,2,29,3,0,16,0,0,3,2,0,77
2023-09-01T04:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,13,0,0,3,32,1,0,5,0,0,4,1,0,63
2023-09-01T05:00:00Z,0,0,0,0,1,0,0,0,0,5,0,0,0,6,0,0,0,0,0,63,0,0,2,38,4,0,13,0,0,4,0,0,136
2023-09-01T06:00:00Z,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,37,1,0,23,0,0,1,0,0,78
2023-09-01T07:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,26,0,0,0,40,3,0,6,0,0,0,3,0,86
2023-09-01T08:00:00Z,0,0,0,0,2,0,0,0,0,5,0,0,3,8,0,0,0,0,0,37,0,0,1,41,8,0,13,0,0,3,3,0,124
2023-09-01T09:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,43,0,0,2,83,4,0,9,0,0,9,0,0,156
2023-09-01T10:00:00Z,0,0,0,0,0,0,0,1,0,3,0,0,10,7,0,0,0,0,0,26,0,0,2,54,7,0,14,0,0,12,0,0,136
2023-09-01T11:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,2,3,0,0,0,0,0,11,3,0,3,31,4,0,9,0,0,11,4,0,89
2023-09-01T12:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,20,0,0,6,39,8,0,15,0,0,14,0,0,105
2023-09-01T13:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,28,0,0,3,49,2,0,5,0,0,6,1,0,101
2023-09-01T14:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,1,3,0,0,0,0,0,34,0,0,6,63,8,0,4,0,0,16,6,0,150
2023-09-01T15:00:00Z,0,0,0,1,0,0,0,0,0,7,0,0,4,6,0,0,0,0,0,23,0,0,4,56,10,0,5,1,0,9,2,0,128
2023-09-01T16:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,38,0,0,3,37,2,0,4,0,0,2,0,0,94
2023-09-01T17:00:00Z,0,0,0,0,0,0,0,0,0,20,0,2,3,0,0,0,0,0,0,23,0,0,2,69,18,0,21,0,0,10,1,0,169
2023-09-01T18:00:00Z,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,0,0,0,27,0,0,0,61,7,0,4,0,0,6,0,0,119
2023-09-01T19:00:00Z,0,0,0,0,0,0,0,0,0,17,0,0,1,1,0,0,0,0,0,14,0,0,0,49,1,0,4,0,0,2,0,0,89
2023-09-01T20:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16,0,0,1,36,4,0,7,0,0,1,0,0,75
2023-09-01T21:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,26,0,0,1,29,6,0,3,0,0,4,0,0,77
2023-09-01T22:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,0,0,0,18,2,0,6,0,0,10,0,0,61
2023-09-01T23:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,2,23,6,0,4,0,0,2,0,0,55
2023-09-02T00:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,13,0,0,0,22,0,0,14,0,0,8,2,0,68
2023-09-02T01:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,6,9,8,0,15,0,0,1,0,0,50
2023-09-02T02:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,9,2,0,11,0,0,3,0,0,31
2023-09-02T03:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,16,2,3,6,0,0,3,0,0,39
2023-09-02T04:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,5,0,0,0,27,1,0,9,0,0,0,0,0,46
2023-09-02T05:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,1,6,3,0,5,0,0,0,0,0,26
2023-09-02T06:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,16,1,0,3,0,0,5,0,0,40
2023-09-02T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,0,0,0,15,2,0,5,0,0,9,0,0,43
2023-09-02T08:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,5,2,0,0,0,0,0,0,0,0,0,39,3,0,6,0,0,5,1,0,66
2023-09-02T09:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,8,0,0,0,33,1,0,6,0,0,2,3,0,62
2023-09-02T10:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,21,4,0,4,0,0,4,3,0,49
2023-09-02T11:00:00Z,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,26,0,0,2,10,0,0,2,0,0,1,1,0,55
2023-09-02T12:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,11,0,0,1,17,2,0,5,0,0,1,0,0,43
2023-09-02T13:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,1,23,2,0,3,0,0,3,0,0,47
2023-09-02T14:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,13,0,0,0,21,2,0,3,0,0,8,0,0,60
2023-09-02T15:00:00Z,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,0,0,5,32,1,0,5,0,0,2,0,0,72
2023-09-02T16:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,2,0,1,21,0,0,6,0,0,8,0,0,46
2023-09-02T17:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,8,0,0,1,28,0,0,19,0,0,3,0,0,64
2023-09-02T18:00:00Z,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,7,0,0,2,21,0,0,4,0,0,2,0,0,49
2023-09-02T19:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,2,17,4,0,5,0,0,6,1,0,58
2023-09-02T20:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,18,0,0,1,25,1,0,4,0,0,2,4,0,64
2023-09-02T21:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,4,0,0,0,14,2,0,2,0,0,4,0,0,35
2023-09-02T22:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,6,0,0,3,11,2,0,6,0,0,1,0,0,33
2023-09-02T23:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,5,0,0,3,16,2,0,3,0,0,5,0,0,37
2023-09-03T00:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,1,7,2,0,148,0,0,11,6,0,187
2023-09-03T01:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,37,0,0,2,0,0,48
2023-09-03T02:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,15,0,0,0,0,0,23
2023-09-03T03:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,1,7,1,0,19,0,0,1,0,0,40
2023-09-03T04:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,2,0,0,0,16,2,0,12,0,0,3,0,0,47
2023-09-03T05:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,5,0,0,3,11,0,0,5,0,0,2,0,0,30
2023-09-03T06:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,8,0,0,0,18,1,0,4,0,0,5,0,0,39
2023-09-03T07:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,15,0,0,3,25,0,0,12,0,0,9,1,0,70
2023-09-03T08:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,1,25,1,0,9,0,0,4,1,0,60
2023-09-03T09:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,0,17,1,0,2,0,0,6,0,0,41
2023-09-03T10:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,5,0,0,0,26,0,0,5,0,0,4,0,0,45
2023-09-03T11:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,19,0,0,0,59,4,0,4,0,0,3,2,0,97
2023-09-03T12:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,36,2,0,37,0,0,4,0,0,85
2023-09-03T13:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,20,0,0,2,28,2,0,3,0,0,3,0,0,65
2023-09-03T14:00:00Z,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,41,0,0,2,49,4,0,3,0,0,4,0,0,115
2023-09-03T15:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,3,0,0,0,53,1,0,4,0,0,0,3,0,76
2023-09-03T16:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,21,2,0,5,0,0,1,0,0,43
2023-09-03T17:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,5,0,0,0,18,1,0,20,0,0,0,2,0,50
2023-09-03T18:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,40,5,0,3,0,0,1,1,0,71
2023-09-03T19:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,8,0,0,1,12,0,0,4,0,0,3,0,0,35
2023-09-03T20:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,12,0,0,4,32,2,0,5,0,0,3,1,0,63
2023-09-03T21:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,28,2,0,4,0,0,2,4,0,56
2023-09-03T22:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,5,0,0,1,0,0,34
2023-09-03T23:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,4,0,0,0,12,0,0,11,0,0,2,1,0,36
2023-09-04T00:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,54,0,0,1,2,0,76
2023-09-04T01:00:00Z,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,4,35,1,0,23,0,0,2,3,0,92
2023-09-04T02:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,18,0,0,2,12,0,0,11,0,0,6,1,0,56
2023-09-04T03:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,1,36,2,2,8,0,0,8,6,0,81
2023-09-04T04:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,0,0,3,36,1,0,7,0,0,3,2,0,81
2023-09-04T05:00:00Z,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,18,0,0,2,38,4,0,6,0,0,2,0,0,86
2023-09-04T06:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,21,0,0,6,25,2,0,8,0,0,5,0,0,72
2023-09-04T07:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,42,2,0,12,46,5,0,12,0,0,5,0,0,131
2023-09-04T08:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,12,0,0,3,63,7,0,11,0,0,8,3,0,118
2023-09-04T09:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,38,0,0,3,27,8,0,6,0,0,15,1,0,107
2023-09-04T10:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,28,0,0,8,53,8,0,11,0,0,6,0,0,124
2023-09-04T11:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,18,0,0,3,49,4,0,3,0,0,7,0,0,91
2023-09-04T12:00:00Z,0,0,0,1,0,0,0,0,0,7,0,0,1,3,0,0,0,0,0,33,0,0,10,48,3,0,7,0,0,7,2,0,122
2023-09-04T13:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,49,0,0,2,80,12,1,10,0,0,13,2,0,177
2023-09-04T14:00:00Z,0,0,0,1,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,43,0,0,12,85,8,1,6,0,0,6,1,0,172
2023-09-04T15:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,60,2,0,3,56,3,0,3,0,0,7,0,0,141
2023-09-04T16:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,2,2,0,0,0,0,0,67,1,0,8,60,4,0,2,0,0,4,0,0,160
2023-09-04T17:00:00Z,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40,0,0,3,78,1,3,18,0,0,6,0,0,151
2023-09-04T18:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,32,0,0,4,68,7,0,7,0,0,8,1,0,132
2023-09-04T19:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,41,0,0,3,54,7,0,5,0,0,3,4,0,125
2023-09-04T20:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,19,0,0,7,43,6,0,4,0,0,2,0,0,93
2023-09-04T21:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,62,0,0,14,49,4,1,2,0,0,0,5,0,143
2023-09-04T22:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,35,0,0,2,46,4,0,5,0,0,0,0,0,100
2023-09-04T23:00:00Z,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,41,0,0,2,33,2,0,4,0,0,2,1,0,91
2023-09-05T00:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,22,0,0,4,30,4,0,13,0,0,5,0,0,85
2023-09-05T01:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,18,0,0,1,47,1,0,7,0,0,2,1,0,87
2023-09-05T02:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,4,33,0,1,7,0,0,2,0,0,62
2023-09-05T03:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,0,0,9,35,1,0,8,0,0,6,0,0,80
2023-09-05T04:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,8,0,0,0,21,6,0,7,0,0,0,1,0,49
2023-09-05T05:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,0,0,16,0,0,0,30,1,0,5,0,0,1,0,0,63
2023-09-05T06:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,61,0,0,4,44,0,0,1,0,0,6,4,0,129
2023-09-05T07:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,5,2,0,0,0,0,0,29,1,0,1,37,18,0,6,0,0,4,3,0,109
2023-09-05T08:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,67,1,0,5,59,6,0,24,0,0,12,3,0,190
2023-09-05T09:00:00Z,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,90,0,0,7,74,12,0,2,0,0,4,1,0,201
2023-09-05T10:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,1,4,0,0,0,0,0,43,0,0,1,74,3,0,5,0,0,3,0,0,143
2023-09-05T11:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,1,7,0,0,0,0,0,49,0,0,6,61,0,1,1,0,0,6,1,0,144
2023-09-05T12:00:00Z,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,1,50,6,0,5,0,0,3,3,0,93
2023-09-05T13:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,26,0,0,2,53,6,0,3,0,0,7,3,0,105
2023-09-05T14:00:00Z,0,0,1,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,34,0,0,1,80,7,0,3,0,0,7,2,0,153
2023-09-05T15:00:00Z,0,0,1,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,47,0,0,0,97,17,0,5,0,0,14,2,0,192
2023-09-05T16:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,8,0,0,1,35,5,1,4,0,0,10,1,0,69
2023-09-05T17:00:00Z,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,23,0,0,0,44,9,0,18,0,0,8,0,0,116
2023-09-05T18:00:00Z,0,0,0,1,0,0,0,0,0,13,0,0,1,2,0,0,0,0,0,33,0,0,2,38,8,0,1,0,0,11,1,0,111
2023-09-05T19:00:00Z,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,34,0,0,2,37,4,0,3,1,0,8,0,0,102
2023-09-05T20:00:00Z,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,29,0,0,2,61,3,0,5,0,0,6,6,0,123
2023-09-05T21:00:00Z,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,27,0,0,2,63,4,0,4,0,0,6,0,0,119
2023-09-05T22:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,28,5,0,1,0,0,3,13,0,74
2023-09-05T23:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,8,0,0,2,16,5,0,5,0,0,1,1,0,46
2023-09-06T00:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,10,0,0,6,20,1,0,13,0,0,0,0,0,56
2023-09-06T01:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,17,1,0,8,0,0,1,0,0,33
2023-09-06T02:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,3,21,5,0,10,0,0,4,0,0,57
2023-09-06T03:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,20,1,0,9,0,0,10,0,0,50
2023-09-06T04:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,16,3,0,4,0,0,3,0,0,35
2023-09-06T05:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,5,0,0,0,40,9,0,5,0,0,6,0,0,70
2023-09-06T06:00:00Z,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,37,0,0,0,35,4,0,7,0,0,0,0,0,95
2023-09-06T07:00:00Z,0,0,2,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,36,0,0,4,36,5,0,3,0,0,5,0,0,106
2023-09-06T08:00:00Z,0,0,1,0,0,0,0,0,0,5,0,0,1,3,0,0,0,0,0,17,0,0,0,64,8,0,4,0,0,1,1,0,105
2023-09-06T09:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,28,1,0,1,39,4,0,9,0,0,8,0,0,100
2023-09-06T10:00:00Z,0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,19,0,0,1,29,1,0,4,0,0,8,1,0,72
2023-09-06T11:00:00Z,0,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,12,0,0,10,47,2,0,2,0,0,8,2,0,91
2023-09-06T12:00:00Z,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,33,0,0,5,65,8,0,3,0,0,13,0,0,132
2023-09-06T13:00:00Z,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,38,0,0,3,44,10,0,4,0,0,13,0,0,124
2023-09-06T14:00:00Z,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,1,0,0,30,0,0,1,74,8,1,4,0,0,16,1,0,148
2023-09-06T15:00:00Z,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,37,1,0,0,77,7,6,2,0,0,14,0,0,156
2023-09-06T16:00:00Z,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,14,0,0,3,69,4,0,5,0,0,10,0,0,121
2023-09-06T17:00:00Z,0,0,0,0,0,0,0,0,0,16,0,0,3,2,0,0,0,0,0,22,0,0,1,55,3,0,3,0,0,5,0,0,110
2023-09-06T18:00:00Z,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,43,0,0,2,46,4,0,3,0,0,13,0,0,129
2023-09-06T19:00:00Z,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,27,1,0,6,38,7,1,1,0,0,6,2,0,102
2023-09-06T20:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,39,2,0,2,28,10,0,2,0,0,11,3,0,105
2023-09-06T21:00:00Z,0,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,56,0,0,1,22,3,0,2,0,0,2,3,0,99
2023-09-06T22:00:00Z,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,10,0,0,0,18,0,0,0,26,3,1,0,0,0,4,0,0,70
2023-09-06T23:00:00Z,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,14,0,0,0,18,3,1,4,0,0,5,0,0,53
2023-09-07T00:00:00Z,0,0,0,1,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,6,0,0,0,26,0,1,26,0,0,7,0,0,74
2023-09-07T01:00:00Z,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,24,0,0,0,31,0,2,10,0,0,5,0,0,76
2023-09-07T02:00:00Z,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,15,2,1,7,0,0,3,0,0,45
